"Fix EDM","134"
"ID4851","196"
"Flat Grinding - Machine 11","35"
"ID4167","14"
"Housing","47"
"Piston","127"
"ID4163","16"
"Setup - Machine 8","48"
"Cable Head","5"
"131","211"
"325","232"
"Wheel Shaft","172"
"ID4287","52"
"Setup - Machine 4","257"
"Grinding Rework","242"
"492","87"
"24","51"
"25","97"
"26","167"
"27","46"
"20","88"
"21","175"
"22","141"
"23","195"
"Grinding Rework - Machine 12","156"
"198","244"
"28","92"
"3","50"
"Punch Holder","162"
"94","199"
"0","7"
"Milling - Machine 10","171"
"ID4355","119"
"4","34"
"400","158"
"ID4445","153"
"8","15"
"163","217"
"Machine 2 - Round Grinding","120"
"Tube","269"
"Plug","110"
"Spur Gear","27"
"Drum","263"
"D","6"
"Wire Cut - Machine 13","164"
"Bearing","218"
"Blade","227"
"Wire Cut - Machine 18","204"
"Machine 16 - Milling","226"
"Turn & Mill. & Screw Assem - Machine 9","202"
"Fastener","209"
"260","256"
"125","177"
"Punch Plate","170"
"Electrical Contact","65"
"Cutting Wheel","176"
"Barrel","223"
"Fix - Machine 15M","246"
"Clamp","96"
"Grinding Rework - Machine 27","151"
"59","128"
"Flange Bolt","207"
"55","83"
"54","99"
"57","272"
"16","69"
"51","181"
"50","64"
"53","180"
"52","53"
"Disc","219"
"Rework Milling - Machine 28","131"
"Oven","268"
"Machine 1 - Lapping","3"
"ID0997","45"
"Ring","121"
"ID4360","124"
"290","114"
"Machine 8 - Turning & Milling","41"
"ID4718","89"
"56","185"
"Machine 22 - Milling","194"
"200","159"
"313","208"
"ID4493","80"
"ID4491","145"
"ID4872","98"
"117","238"
"ID4385","150"
"Change Version - Machine 22","193"
"Locker","117"
"82","265"
"83","84"
"80","112"
"81","186"
"84","183"
"Ballnut","38"
"ID4783","240"
"Turning Q.C.","30"
"Machine 10 - Grinding","72"
"108","189"
"Packing","56"
"ID3998","267"
"7","42"
"Turning - Machine 9","103"
"Nitration Q.C.","213"
"Machine 11 - Grinding","36"
"Turning - Machine 4","82"
"Turning - Machine 5","200"
"Turning - Machine 8","122"
"Machine 6 - Turning & Milling","76"
"300","81"
"ID4861","206"
"ID0998","20"
"Stress Relief","266"
"ID4641","71"
"305","270"
"Round Grinding - Machine 2","118"
"Round Grinding - Machine 3","154"
"S","11"
"Lapping - Machine 1","0"
"100","73"
"105","201"
"Hinge","264"
"39","58"
"38","222"
"Turning & Milling - Machine 8","40"
"ID4794","32"
"Adjusting Nut","54"
"Turning & Milling - Machine 4","9"
"Turning & Milling - Machine 5","108"
"Turning & Milling - Machine 6","75"
"30","79"
"37","33"
"36","78"
"35","115"
"34","86"
"Grinding Rework - Machine 2","198"
"Round Grinding - Machine 23","215"
"Milling Q.C.","136"
"Machine 15 - Turning","142"
"Turn & Mill. & Screw Assem - Machine 10","243"
"Turning & Milling - Machine 10","70"
"Machine 9 - Turning & Milling","25"
"Machine 14 - Milling","139"
"Machine 12 - Grinding","106"
"Final Inspection Q.C.","59"
"150","146"
"Spinner","230"
"Assembly 1","253"
"45","231"
"ID4326","224"
"Flange","178"
"60","126"
"61","116"
"63","221"
"64","220"
"65","260"
"66","187"
"69","104"
"250","152"
"251","26"
"170","169"
"Machine 23 - Turning","216"
"Slip Ring Adapter","166"
"ID4890","192"
"Round Grinding - Manual","93"
"185","197"
"Bushing","62"
"start","1"
"180","168"
"2","66"
"Deburring - Manual","123"
"ID4528","60"
"ID4529","43"
"507","273"
"Round Grinding - Q.C.","173"
"500","77"
"179","210"
"Cast","245"
"B","49"
"complete","13"
"Machine 18 - Wire Cutting","205"
"ID0420","251"
"73","252"
"160","274"
"6","102"
"Cylinder","101"
"Machine 5 - Turning & Milling","109"
"168","179"
"315","233"
"Drill","144"
"90","90"
"225","228"
"SETUP     Turning & Milling - Machine 5","241"
"161","95"
"221","190"
"Turning & Milling - Machine 9","23"
"11","44"
"10","4"
"13","63"
"12","91"
"15","61"
"14","55"
"17","31"
"ID4882","2"
"19","74"
"18","37"
"Shim","203"
"ID4799","148"
"ID3767","133"
"720","261"
"32","113"
"O-Ring","236"
"Machine 17 - Sinking","135"
"Machine 4 - Turning & Milling","10"
"31","68"
"151","149"
"Quality Check 1","18"
"153","237"
"155","254"
"600","143"
"Compound Dies","234"
"189","271"
"557","157"
"Machine 7- Laser Marking","22"
"ID3846","28"
"230","259"
"Socket","165"
"Wheel","249"
"ID4429","85"
"Machine 3 - Round Grinding","155"
"48","140"
"49","67"
"47","188"
"ID4932","8"
"Manual Deburring","125"
"43","248"
"40","100"
"41","255"
"1","12"
"Laser Marking - Machine 7","21"
"320","212"
"ID4132","24"
"5","107"
"Milling - Machine 16","225"
"Milling - Machine 14","138"
"9","19"
"Gauge","174"
"85","182"
"Machine 27 - Grinding","94"
"ID4219","39"
"144","163"
"ID4622","147"
"ID4820","57"
"Adapter","262"
"ID3641","130"
"148","191"
"ID4291","137"
"75","229"
"132","235"
"Turning & Milling Q.C.","17"
"70","250"
"Locknut","239"
"29","247"
"79","184"
"78","129"
"350","161"
"ID0937","111"
"Round Grinding - Machine 12","105"
"ID4109","214"
"Manual Milling - Machine 28","132"
"Spindle","258"
"ID4618","29"
"33","160"
