Id,ID4932,ID4167,ID4163,ID0998,ID4882,ID3846,ID4618,ID4132,ID4794,ID4219,ID4529,ID0997,ID4287,ID4820,ID4528,ID4641,ID4429,ID4493,ID4718,ID4872,ID0937,ID4355,ID4360,ID3641,ID3767,ID4291,ID4491,ID4799,ID4622,ID4385,ID4445,ID4890,ID4851,ID4861,ID4109,ID4326,ID4783,ID0420,ID3998,remainingTime,prediction
10,0,0,0,0,0,4,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326420.0,1720997.5
103,0,0,0,0,0,0,1,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484380.0,1745124.25
109,3,2,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701540.0,2559257.75
114,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.0,262770.875
120,0,0,0,4,0,0,0,0,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94260.0,635640.25
122,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785120.0,2105669.5
126,4,2,0,1,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206400.0,589867.5625
127,0,2,0,0,0,0,2,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249560.0,2515187.75
13,0,0,0,0,0,4,3,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,933399.625
148,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3180.0,4413110.5
188,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,527940.0,2084199.625
19,2,2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243060.0,903743.6875
200,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2984252.0
