Id,ID4932,ID4167,ID4163,ID0998,ID4882,ID3846,ID4618,ID4132,ID4794,ID4219,ID4529,ID0997,ID4287,ID4820,ID4528,ID4641,ID4429,ID4493,ID4718,ID4872,ID0937,ID4355,ID4360,ID3641,ID3767,ID4291,ID4491,ID4799,ID4622,ID4385,ID4445,ID4890,ID4851,ID4861,ID4109,ID4326,ID4783,ID0420,ID3998,remainingTime,prediction
101,0,0,0,0,0,0,0,0,2,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012260.0,1600588.375
102,0,0,0,0,0,0,0,0,0,5,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222320.0,894482.125
109,3,2,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701540.0,2471877.5
11,2,0,0,0,0,0,0,4,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703500.0,2180170.0
115,7,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1685400.0,1926332.875
145,0,0,0,3,0,0,2,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843000.0,562985.3125
174,0,0,0,0,0,0,0,0,4,0,3,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890040.0,796958.375
177,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6200100.0,560087.25
182,0,0,0,0,0,0,8,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754440.0,227073.46875
185,0,0,0,0,0,0,0,2,0,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7083600.0,698118.75
195,0,0,0,4,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488040.0,696340.75
218,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,5160.0,169345.453125
